 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	937	44.092	23.129	0	122	142.811	42	1	51	29	47.423	25.157	19.627	0.577	1.885	0.530	0.895
2	62	52.339	15.848	26	80	36.142	1173	1	15	6	14.219	5.552	176.409	0.596	2.561	0.390	0.844
3	4560	34.824	20.315	0	122	441.546	1244	1	91	99	109.068	53.232	61.883	0.294	2.049	0.488	0.752
4	487	41.450	17.282	0	94	102.811	3565	1	38	24	37.937	16.345	21.307	0.579	2.321	0.431	0.830
5	454	28.264	12.680	0	68	93.640	3065	7	28	27	30.688	18.836	41.526	0.651	1.629	0.614	0.849
6	21	18.095	7.886	4	31	18.728	1055	13	6	6	6.488	4.121	52.001	0.752	1.574	0.635	0.792
7	1008	43.529	18.824	2	109	178.368	3974	18	25	68	64.589	19.871	78.854	0.398	3.250	0.308	0.859
8	398	31.726	14.438	1	78	112.225	2113	22	25	34	34.835	14.547	68.871	0.397	2.395	0.418	0.735
9	61	27.213	11.056	7	47	38.971	403	34	10	13	12.407	6.260	71.928	0.505	1.982	0.505	0.713
10	45	26.444	9.990	2	46	29.213	2725	38	10	9	11.704	4.895	38.008	0.663	2.391	0.418	0.776
11	253	56.553	19.961	6	101	63.598	3432	40	20	20	19.866	16.215	38.861	0.786	1.225	0.816	0.862
12	18	15.000	7.837	2	31	19.314	1133	47	4	8	7.516	3.049	80.710	0.606	2.465	0.406	0.735
13	54	28.648	10.744	4	48	30.042	2919	48	10	10	11.975	5.741	46.366	0.752	2.086	0.479	0.850
14	71	19.338	9.572	0	41	33.799	3006	53	12	9	12.262	7.372	37.457	0.781	1.663	0.601	0.855
15	87	23.770	8.365	3	47	45.698	736	64	12	13	12.487	8.871	32.779	0.524	1.408	0.710	0.722
16	19	11.684	7.142	0	26	15.899	983	85	5	5	5.265	4.594	68.260	0.944	1.146	0.873	0.864
17	2205	14.831	7.807	0	53	253.664	2091	87	54	63	61.079	45.965	68.002	0.431	1.329	0.753	0.862
18	81	34.012	11.814	11	62	38.284	2892	89	12	13	12.403	8.315	62.323	0.694	1.492	0.670	0.779
19	188	33.293	12.519	1	71	55.113	3894	112	18	16	17.881	13.387	26.402	0.778	1.336	0.749	0.855
20	276	48.736	17.907	1	102	67.355	759	117	18	22	22.736	15.456	118.320	0.764	1.471	0.680	0.886
21	1637	28.412	13.296	0	73	209.137	1034	121	49	55	57.637	36.163	49.186	0.470	1.594	0.627	0.850
22	477	79.572	31.583	7	160	87.497	843	124	26	28	29.756	20.411	50.889	0.783	1.458	0.686	0.897
23	49	21.551	11.576	2	56	28.971	795	135	8	9	10.633	5.868	59.969	0.734	1.812	0.552	0.817
24	84	23.762	10.202	3	49	47.113	2932	142	16	14	16.245	6.584	37.464	0.476	2.467	0.405	0.686
25	77	22.039	10.649	4	48	41.113	3672	145	11	14	14.228	6.891	58.684	0.572	2.065	0.484	0.755
